date,channelgrouping,cost,currency,market
22/02/2018,search_brand,48.88,EUR,Europe
22/02/2018,search_organic,0,EUR,Lat.Am.
22/02/2018,search_organic,0,EUR,Europe
23/02/2018,adwords,33.66,EUR,Lat.Am.
23/02/2018,adwords,33,EUR,Europe
23/02/2018,blog,0,EUR,Lat.Am.
23/02/2018,blog,0,EUR,Europe
23/02/2018,direct,0,EUR,Lat.Am.
23/02/2018,direct,0,EUR,Europe
23/02/2018,facebook,38.54,EUR,Lat.Am.
23/02/2018,facebook,43.46,EUR,Europe
23/02/2018,search_brand,27.9,EUR,Lat.Am.
23/02/2018,search_brand,30.38,EUR,Europe
23/02/2018,search_organic,0,EUR,Lat.Am.
23/02/2018,search_organic,0,EUR,Europe
24/02/2018,adwords,43.5,EUR,Lat.Am.
24/02/2018,adwords,35.25,EUR,Europe
24/02/2018,blog,0,EUR,Lat.Am.
24/02/2018,blog,0,EUR,Europe
24/02/2018,direct,0,EUR,Lat.Am.
24/02/2018,direct,0,EUR,Europe
24/02/2018,facebook,80.64,EUR,Lat.Am.
24/02/2018,facebook,73.44,EUR,Europe
24/02/2018,search_brand,55.65,EUR,Lat.Am.
24/02/2018,search_brand,63,EUR,Europe
24/02/2018,search_organic,0,EUR,Lat.Am.
24/02/2018,search_organic,0,EUR,Europe
25/02/2018,adwords,5.39,EUR,Lat.Am.
25/02/2018,adwords,4.51,EUR,Europe
25/02/2018,blog,0,EUR,Lat.Am.
25/02/2018,blog,0,EUR,Europe
25/02/2018,direct,0,EUR,Lat.Am.
25/02/2018,direct,0,EUR,Europe
25/02/2018,facebook,21,EUR,Lat.Am.
25/02/2018,facebook,19.25,EUR,Europe
25/02/2018,search_brand,12,EUR,Lat.Am.
25/02/2018,search_brand,18,EUR,Europe
25/02/2018,search_organic,0,EUR,Lat.Am.
25/02/2018,search_organic,0,EUR,Europe
26/02/2018,adwords,10.92,EUR,Lat.Am.
26/02/2018,adwords,9.45,EUR,Europe
26/02/2018,blog,0,EUR,Lat.Am.
26/02/2018,blog,0,EUR,Europe
26/02/2018,direct,0,EUR,Lat.Am.
26/02/2018,direct,0,EUR,Europe
26/02/2018,facebook,48.51,EUR,Lat.Am.
26/02/2018,facebook,48.51,EUR,Europe
26/02/2018,search_brand,25.85,EUR,Lat.Am.
26/02/2018,search_brand,28.6,EUR,Europe
26/02/2018,search_organic,0,EUR,Lat.Am.
26/02/2018,search_organic,0,EUR,Europe
27/02/2018,adwords,71.02,EUR,Lat.Am.
27/02/2018,adwords,57.62,EUR,Europe
27/02/2018,blog,0,EUR,Lat.Am.
27/02/2018,blog,0,EUR,Europe
27/02/2018,direct,0,EUR,Lat.Am.
27/02/2018,direct,0,EUR,Europe
27/02/2018,facebook,47.53,EUR,Lat.Am.
27/02/2018,facebook,49.47,EUR,Europe
27/02/2018,search_brand,38.4,EUR,Lat.Am.
27/02/2018,search_brand,31.36,EUR,Europe
27/02/2018,search_organic,0,EUR,Lat.Am.
27/02/2018,search_organic,0,EUR,Europe
28/02/2018,adwords,30.68,EUR,Lat.Am.
28/02/2018,adwords,25.37,EUR,Europe
28/02/2018,blog,0,EUR,Lat.Am.
28/02/2018,blog,0,EUR,Europe
28/02/2018,direct,0,EUR,Lat.Am.
28/02/2018,direct,0,EUR,Europe
28/02/2018,facebook,24.36,EUR,Lat.Am.
28/02/2018,facebook,32.48,EUR,Europe
28/02/2018,search_brand,37.8,EUR,Lat.Am.
28/02/2018,search_brand,37.8,EUR,Europe
28/02/2018,search_organic,0,EUR,Lat.Am.
28/02/2018,search_organic,0,EUR,Europe
01/03/2018,adwords,53.9,EUR,Lat.Am.
01/03/2018,adwords,66,EUR,Europe
01/03/2018,blog,0,EUR,Lat.Am.
01/03/2018,blog,0,EUR,Europe
01/03/2018,direct,0,EUR,Lat.Am.
01/03/2018,direct,0,EUR,Europe
01/03/2018,facebook,39.99,EUR,Lat.Am.
01/03/2018,facebook,46.5,EUR,Europe
01/03/2018,search_brand,15.54,EUR,Lat.Am.
01/03/2018,search_brand,21.09,EUR,Europe
01/03/2018,search_organic,0,EUR,Lat.Am.
01/03/2018,search_organic,0,EUR,Europe
02/03/2018,adwords,83.22,EUR,Lat.Am.
02/03/2018,adwords,83.22,EUR,Europe
02/03/2018,blog,0,EUR,Lat.Am.
02/03/2018,blog,0,EUR,Europe
02/03/2018,direct,0,EUR,Lat.Am.
02/03/2018,direct,0,EUR,Europe
02/03/2018,facebook,98.4,EUR,Lat.Am.
02/03/2018,facebook,91.84,EUR,Europe
02/03/2018,search_brand,81.6,EUR,Lat.Am.
02/03/2018,search_brand,72.08,EUR,Europe
03/03/2018,adwords,94.12,EUR,Lat.Am.
03/03/2018,adwords,81.45,EUR,Europe
03/03/2018,blog,0,EUR,Lat.Am.
03/03/2018,blog,0,EUR,Europe
03/03/2018,direct,0,EUR,Lat.Am.
03/03/2018,direct,0,EUR,Europe
03/03/2018,facebook,58.08,EUR,Lat.Am.
03/03/2018,facebook,56.76,EUR,Europe
03/03/2018,search_brand,38.95,EUR,Lat.Am.
03/03/2018,search_brand,38.95,EUR,Europe
03/03/2018,search_organic,0,EUR,Lat.Am.
03/03/2018,search_organic,0,EUR,Europe
04/03/2018,adwords,26.95,EUR,Lat.Am.
04/03/2018,adwords,22.05,EUR,Europe
04/03/2018,direct,0,EUR,Lat.Am.
04/03/2018,direct,0,EUR,Europe
04/03/2018,facebook,42.77,EUR,Lat.Am.
04/03/2018,facebook,45.5,EUR,Europe
04/03/2018,search_brand,66.96,EUR,Lat.Am.
04/03/2018,search_brand,54.56,EUR,Europe
05/03/2018,adwords,64.96,EUR,Lat.Am.
05/03/2018,adwords,59.36,EUR,Europe
05/03/2018,blog,0,EUR,Lat.Am.
05/03/2018,blog,0,EUR,Europe
05/03/2018,direct,0,EUR,Lat.Am.
05/03/2018,direct,0,EUR,Europe
05/03/2018,facebook,15.51,EUR,Lat.Am.
05/03/2018,facebook,18.15,EUR,Europe
05/03/2018,search_brand,31.28,EUR,Lat.Am.
05/03/2018,search_brand,40.8,EUR,Europe
05/03/2018,search_organic,0,EUR,Lat.Am.
05/03/2018,search_organic,0,EUR,Europe
06/03/2018,adwords,59.34,EUR,Lat.Am.
06/03/2018,adwords,77.4,EUR,Europe
06/03/2018,blog,0,EUR,Lat.Am.
06/03/2018,blog,0,EUR,Europe
06/03/2018,direct,0,EUR,Lat.Am.
06/03/2018,direct,0,EUR,Europe
06/03/2018,facebook,24.48,EUR,Lat.Am.
06/03/2018,facebook,22.95,EUR,Europe
06/03/2018,search_brand,52.08,EUR,Lat.Am.
06/03/2018,search_brand,40.92,EUR,Europe
06/03/2018,search_organic,0,EUR,Lat.Am.
06/03/2018,search_organic,0,EUR,Europe
07/03/2018,adwords,37.38,EUR,Lat.Am.
07/03/2018,adwords,41.83,EUR,Europe
07/03/2018,blog,0,EUR,Lat.Am.
07/03/2018,blog,0,EUR,Europe
07/03/2018,direct,0,EUR,Lat.Am.
07/03/2018,direct,0,EUR,Europe
07/03/2018,facebook,53.55,EUR,Lat.Am.
07/03/2018,facebook,49.98,EUR,Europe
07/03/2018,search_brand,59.36,EUR,Lat.Am.
07/03/2018,search_brand,60.42,EUR,Europe
07/03/2018,search_organic,0,EUR,Lat.Am.
07/03/2018,search_organic,0,EUR,Europe
08/03/2018,adwords,60.5,EUR,Lat.Am.
08/03/2018,adwords,62.7,EUR,Europe
08/03/2018,blog,0,EUR,Lat.Am.
08/03/2018,blog,0,EUR,Europe
08/03/2018,direct,0,EUR,Lat.Am.
08/03/2018,direct,0,EUR,Europe
08/03/2018,facebook,41.4,EUR,Lat.Am.
08/03/2018,facebook,36.9,EUR,Europe
08/03/2018,search_brand,46.48,EUR,Lat.Am.
08/03/2018,search_brand,49.8,EUR,Europe
08/03/2018,search_organic,0,EUR,Lat.Am.
08/03/2018,search_organic,0,EUR,Europe
09/03/2018,adwords,98.94,EUR,Lat.Am.
09/03/2018,adwords,102.82,EUR,Europe
09/03/2018,blog,0,EUR,Lat.Am.
09/03/2018,blog,0,EUR,Europe
09/03/2018,direct,0,EUR,Lat.Am.
09/03/2018,direct,0,EUR,Europe
09/03/2018,facebook,80.52,EUR,Lat.Am.
09/03/2018,facebook,102.48,EUR,Europe
09/03/2018,search_brand,51.04,EUR,Lat.Am.
09/03/2018,search_brand,45.76,EUR,Europe
10/03/2018,adwords,99,EUR,Lat.Am.
10/03/2018,adwords,104.4,EUR,Europe
10/03/2018,blog,0,EUR,Lat.Am.
10/03/2018,blog,0,EUR,Europe
10/03/2018,direct,0,EUR,Lat.Am.
10/03/2018,direct,0,EUR,Europe
10/03/2018,facebook,44.88,EUR,Lat.Am.
10/03/2018,facebook,46.92,EUR,Europe
10/03/2018,search_brand,65.49,EUR,Lat.Am.
10/03/2018,search_brand,45.51,EUR,Europe
10/03/2018,search_organic,0,EUR,Lat.Am.
10/03/2018,search_organic,0,EUR,Europe
11/03/2018,adwords,18.33,EUR,Lat.Am.
11/03/2018,adwords,22.23,EUR,Europe
11/03/2018,blog,0,EUR,Lat.Am.
11/03/2018,blog,0,EUR,Europe
11/03/2018,direct,0,EUR,Lat.Am.
11/03/2018,direct,0,EUR,Europe
11/03/2018,facebook,58.71,EUR,Lat.Am.
11/03/2018,facebook,41.2,EUR,Europe
11/03/2018,search_brand,30.15,EUR,Lat.Am.
11/03/2018,search_brand,32.16,EUR,Europe
11/03/2018,search_organic,0,EUR,Lat.Am.
11/03/2018,search_organic,0,EUR,Europe
12/03/2018,adwords,24.3,EUR,Lat.Am.
12/03/2018,adwords,31.32,EUR,Europe
12/03/2018,blog,0,EUR,Lat.Am.
12/03/2018,blog,0,EUR,Europe
12/03/2018,direct,0,EUR,Lat.Am.
12/03/2018,direct,0,EUR,Europe
12/03/2018,facebook,42.6,EUR,Lat.Am.
12/03/2018,facebook,28.4,EUR,Europe
12/03/2018,search_brand,38.25,EUR,Lat.Am.
12/03/2018,search_brand,42,EUR,Europe
12/03/2018,search_organic,0,EUR,Lat.Am.
12/03/2018,search_organic,0,EUR,Europe
13/03/2018,adwords,58.5,EUR,Lat.Am.
13/03/2018,adwords,76.7,EUR,Europe
13/03/2018,blog,0,EUR,Lat.Am.
13/03/2018,blog,0,EUR,Europe
13/03/2018,direct,0,EUR,Lat.Am.
13/03/2018,direct,0,EUR,Europe
13/03/2018,facebook,54,EUR,Lat.Am.
13/03/2018,facebook,58.8,EUR,Europe
13/03/2018,search_brand,54.72,EUR,Lat.Am.
13/03/2018,search_brand,46.08,EUR,Europe
14/03/2018,adwords,79.2,EUR,Lat.Am.
14/03/2018,adwords,72.6,EUR,Europe
14/03/2018,blog,0,EUR,Lat.Am.
14/03/2018,blog,0,EUR,Europe
14/03/2018,direct,0,EUR,Lat.Am.
14/03/2018,direct,0,EUR,Europe
14/03/2018,facebook,37.62,EUR,Lat.Am.
14/03/2018,facebook,38.94,EUR,Europe
14/03/2018,search_brand,22.08,EUR,Lat.Am.
14/03/2018,search_brand,23,EUR,Europe
14/03/2018,search_organic,0,EUR,Lat.Am.
14/03/2018,search_organic,0,EUR,Europe
15/03/2018,adwords,66.7,EUR,Lat.Am.
15/03/2018,adwords,76.85,EUR,Europe
15/03/2018,blog,0,EUR,Lat.Am.
15/03/2018,blog,0,EUR,Europe
15/03/2018,direct,0,EUR,Lat.Am.
15/03/2018,direct,0,EUR,Europe
15/03/2018,facebook,53,EUR,Lat.Am.
15/03/2018,facebook,51,EUR,Europe
15/03/2018,search_brand,28.2,EUR,Lat.Am.
15/03/2018,search_brand,34.2,EUR,Europe
15/03/2018,search_organic,0,EUR,Lat.Am.
15/03/2018,search_organic,0,EUR,Europe
16/03/2018,adwords,72.8,EUR,Lat.Am.
16/03/2018,adwords,57.2,EUR,Europe
16/03/2018,direct,0,EUR,Lat.Am.
16/03/2018,direct,0,EUR,Europe
16/03/2018,facebook,77.4,EUR,Lat.Am.
16/03/2018,facebook,79.12,EUR,Europe
16/03/2018,search_brand,47.6,EUR,Lat.Am.
16/03/2018,search_brand,69.02,EUR,Europe
16/03/2018,search_organic,0,EUR,Lat.Am.
16/03/2018,search_organic,0,EUR,Europe
17/03/2018,adwords,55.86,EUR,Lat.Am.
17/03/2018,adwords,49,EUR,Europe
17/03/2018,blog,0,EUR,Lat.Am.
17/03/2018,blog,0,EUR,Europe
17/03/2018,direct,0,EUR,Lat.Am.
17/03/2018,direct,0,EUR,Europe
17/03/2018,facebook,81,EUR,Lat.Am.
17/03/2018,facebook,77.4,EUR,Europe
17/03/2018,search_brand,140.14,EUR,Lat.Am.
17/03/2018,search_brand,134.42,EUR,Europe
18/03/2018,adwords,52.2,EUR,Lat.Am.
18/03/2018,adwords,42.3,EUR,Europe
18/03/2018,blog,0,EUR,Lat.Am.
18/03/2018,blog,0,EUR,Europe
18/03/2018,direct,0,EUR,Lat.Am.
18/03/2018,direct,0,EUR,Europe
18/03/2018,facebook,28.14,EUR,Lat.Am.
18/03/2018,facebook,30.15,EUR,Europe
18/03/2018,search_brand,37.31,EUR,Lat.Am.
18/03/2018,search_brand,44.59,EUR,Europe
18/03/2018,search_organic,0,EUR,Lat.Am.
18/03/2018,search_organic,0,EUR,Europe
19/03/2018,adwords,29.07,EUR,Lat.Am.
19/03/2018,adwords,22.8,EUR,Europe
19/03/2018,blog,0,EUR,Lat.Am.
19/03/2018,blog,0,EUR,Europe
19/03/2018,direct,0,EUR,Lat.Am.
19/03/2018,direct,0,EUR,Europe
19/03/2018,facebook,25.08,EUR,Lat.Am.
19/03/2018,facebook,25.65,EUR,Europe
19/03/2018,search_brand,10.56,EUR,Lat.Am.
19/03/2018,search_brand,13.44,EUR,Europe
19/03/2018,search_organic,0,EUR,Lat.Am.
19/03/2018,search_organic,0,EUR,Europe
20/03/2018,adwords,44.66,EUR,Lat.Am.
20/03/2018,adwords,46.2,EUR,Europe
20/03/2018,facebook,69.68,EUR,Lat.Am.
20/03/2018,facebook,80.4,EUR,Europe
20/03/2018,search_brand,27.36,EUR,Lat.Am.
20/03/2018,search_brand,27.84,EUR,Europe
20/03/2018,search_organic,0,EUR,Lat.Am.
20/03/2018,search_organic,0,EUR,Europe
21/03/2018,adwords,54.57,EUR,Lat.Am.
21/03/2018,adwords,54.57,EUR,Europe
21/03/2018,blog,0,EUR,Lat.Am.
21/03/2018,blog,0,EUR,Europe
21/03/2018,facebook,73.75,EUR,Lat.Am.
21/03/2018,facebook,65,EUR,Europe
21/03/2018,search_brand,47.47,EUR,Lat.Am.
21/03/2018,search_brand,42.42,EUR,Europe
21/03/2018,search_organic,0,EUR,Lat.Am.
21/03/2018,search_organic,0,EUR,Europe
22/03/2018,adwords,72.8,EUR,Lat.Am.
22/03/2018,adwords,79.8,EUR,Europe
22/03/2018,blog,0,EUR,Lat.Am.
22/03/2018,blog,0,EUR,Europe
22/03/2018,direct,0,EUR,Lat.Am.
22/03/2018,direct,0,EUR,Europe
22/03/2018,facebook,59.34,EUR,Lat.Am.
22/03/2018,facebook,64.86,EUR,Europe
22/03/2018,search_brand,52.03,EUR,Lat.Am.
22/03/2018,search_brand,66.55,EUR,Europe
22/03/2018,search_organic,0,EUR,Lat.Am.
22/03/2018,search_organic,0,EUR,Europe
23/03/2018,adwords,37.92,EUR,Lat.Am.
23/03/2018,adwords,39.5,EUR,Europe
23/03/2018,blog,0,EUR,Lat.Am.
23/03/2018,blog,0,EUR,Europe
23/03/2018,direct,0,EUR,Lat.Am.
23/03/2018,direct,0,EUR,Europe
23/03/2018,facebook,83.25,EUR,Lat.Am.
23/03/2018,facebook,105.45,EUR,Europe
23/03/2018,search_brand,75.4,EUR,Lat.Am.
23/03/2018,search_brand,63.8,EUR,Europe
23/03/2018,search_organic,0,EUR,Lat.Am.
23/03/2018,search_organic,0,EUR,Europe
24/03/2018,adwords,63.6,EUR,Lat.Am.
24/03/2018,adwords,68.4,EUR,Europe
24/03/2018,blog,0,EUR,Lat.Am.
24/03/2018,blog,0,EUR,Europe
24/03/2018,direct,0,EUR,Lat.Am.
24/03/2018,direct,0,EUR,Europe
24/03/2018,facebook,103.5,EUR,Lat.Am.
24/03/2018,facebook,115,EUR,Europe
24/03/2018,search_brand,117.52,EUR,Lat.Am.
24/03/2018,search_brand,113,EUR,Europe
24/03/2018,search_organic,0,EUR,Lat.Am.
24/03/2018,search_organic,0,EUR,Europe
25/03/2018,adwords,75.92,EUR,Lat.Am.
25/03/2018,adwords,74.46,EUR,Europe
25/03/2018,blog,0,EUR,Lat.Am.
25/03/2018,blog,0,EUR,Europe
25/03/2018,facebook,18.9,EUR,Lat.Am.
25/03/2018,facebook,16.8,EUR,Europe
26/03/2018,adwords,35.34,EUR,Lat.Am.
26/03/2018,adwords,26.04,EUR,Europe
26/03/2018,blog,0,EUR,Lat.Am.
26/03/2018,blog,0,EUR,Europe
26/03/2018,direct,0,EUR,Lat.Am.
26/03/2018,direct,0,EUR,Europe
26/03/2018,facebook,43.45,EUR,Lat.Am.
26/03/2018,facebook,37.13,EUR,Europe
26/03/2018,search_brand,30.96,EUR,Lat.Am.
26/03/2018,search_brand,43.2,EUR,Europe
26/03/2018,search_organic,0,EUR,Lat.Am.
26/03/2018,search_organic,0,EUR,Europe
27/03/2018,adwords,52.2,EUR,Lat.Am.
27/03/2018,adwords,67.28,EUR,Europe
27/03/2018,blog,0,EUR,Lat.Am.
27/03/2018,blog,0,EUR,Europe
27/03/2018,direct,0,EUR,Lat.Am.
27/03/2018,direct,0,EUR,Europe
27/03/2018,facebook,36,EUR,Lat.Am.
27/03/2018,facebook,33.75,EUR,Europe
27/03/2018,search_brand,45,EUR,Lat.Am.
27/03/2018,search_brand,44,EUR,Europe
27/03/2018,search_organic,0,EUR,Lat.Am.
27/03/2018,search_organic,0,EUR,Europe
28/03/2018,adwords,57.24,EUR,Lat.Am.
28/03/2018,adwords,50.88,EUR,Europe
28/03/2018,blog,0,EUR,Lat.Am.
28/03/2018,blog,0,EUR,Europe
28/03/2018,direct,0,EUR,Lat.Am.
28/03/2018,direct,0,EUR,Europe
28/03/2018,facebook,65.6,EUR,Lat.Am.
28/03/2018,facebook,94.4,EUR,Europe
28/03/2018,search_brand,24.5,EUR,Lat.Am.
28/03/2018,search_brand,20.09,EUR,Europe
28/03/2018,search_organic,0,EUR,Lat.Am.
28/03/2018,search_organic,0,EUR,Europe
29/03/2018,adwords,106.92,EUR,Lat.Am.
29/03/2018,adwords,112.86,EUR,Europe
29/03/2018,blog,0,EUR,Lat.Am.
29/03/2018,blog,0,EUR,Europe
29/03/2018,direct,0,EUR,Lat.Am.
29/03/2018,direct,0,EUR,Europe
29/03/2018,facebook,68.44,EUR,Lat.Am.
29/03/2018,facebook,56.64,EUR,Europe
29/03/2018,search_brand,56.7,EUR,Lat.Am.
29/03/2018,search_brand,59.85,EUR,Europe
29/03/2018,search_organic,0,EUR,Lat.Am.
29/03/2018,search_organic,0,EUR,Europe
30/03/2018,adwords,181.8,EUR,Lat.Am.
30/03/2018,adwords,142.41,EUR,Europe
30/03/2018,blog,0,EUR,Lat.Am.
30/03/2018,blog,0,EUR,Europe
30/03/2018,facebook,82.08,EUR,Lat.Am.
30/03/2018,facebook,62.32,EUR,Europe
30/03/2018,search_brand,59.78,EUR,Lat.Am.
30/03/2018,search_brand,58.56,EUR,Europe
30/03/2018,search_organic,0,EUR,Lat.Am.
30/03/2018,search_organic,0,EUR,Europe
31/03/2018,adwords,40.04,EUR,Lat.Am.
31/03/2018,adwords,40.81,EUR,Europe
31/03/2018,blog,0,EUR,Lat.Am.
31/03/2018,blog,0,EUR,Europe
31/03/2018,direct,0,EUR,Lat.Am.
31/03/2018,direct,0,EUR,Europe
31/03/2018,facebook,80.36,EUR,Lat.Am.
31/03/2018,facebook,85.28,EUR,Europe
31/03/2018,search_brand,85.5,EUR,Lat.Am.
31/03/2018,search_brand,90.63,EUR,Europe
31/03/2018,search_organic,0,EUR,Lat.Am.
31/03/2018,search_organic,0,EUR,Europe
01/04/2018,adwords,52.25,EUR,Lat.Am.
01/04/2018,adwords,46.55,EUR,Europe
01/04/2018,facebook,29.44,EUR,Lat.Am.
01/04/2018,facebook,28.16,EUR,Europe
01/04/2018,search_brand,37.17,EUR,Lat.Am.
01/04/2018,search_brand,34.65,EUR,Europe
01/04/2018,search_organic,0,EUR,Lat.Am.
01/04/2018,search_organic,0,EUR,Europe
02/04/2018,blog,0,EUR,Lat.Am.
02/04/2018,blog,0,EUR,Europe
02/04/2018,direct,0,EUR,Lat.Am.
02/04/2018,direct,0,EUR,Europe
02/04/2018,facebook,73.92,EUR,Lat.Am.
02/04/2018,facebook,92.4,EUR,Europe
02/04/2018,search_brand,12.47,EUR,Lat.Am.
02/04/2018,search_brand,13.63,EUR,Europe
02/04/2018,search_organic,0,EUR,Lat.Am.
02/04/2018,search_organic,0,EUR,Europe
03/04/2018,adwords,40.89,EUR,Lat.Am.
03/04/2018,adwords,48.72,EUR,Europe
03/04/2018,blog,0,EUR,Lat.Am.
03/04/2018,blog,0,EUR,Europe
03/04/2018,direct,0,EUR,Lat.Am.
03/04/2018,direct,0,EUR,Europe
03/04/2018,facebook,68.47,EUR,Lat.Am.
03/04/2018,facebook,73.48,EUR,Europe
03/04/2018,search_brand,23.6,EUR,Lat.Am.
03/04/2018,search_brand,18,EUR,Europe
03/04/2018,search_organic,0,EUR,Lat.Am.
03/04/2018,search_organic,0,EUR,Europe
04/04/2018,adwords,57.12,EUR,Lat.Am.
04/04/2018,adwords,61.2,EUR,Europe
04/04/2018,blog,0,EUR,Lat.Am.
04/04/2018,blog,0,EUR,Europe
04/04/2018,direct,0,EUR,Lat.Am.
04/04/2018,direct,0,EUR,Europe
04/04/2018,facebook,35.88,EUR,Lat.Am.
04/04/2018,facebook,46.02,EUR,Europe
04/04/2018,search_brand,49.95,EUR,Lat.Am.
04/04/2018,search_brand,45.51,EUR,Europe
04/04/2018,search_organic,0,EUR,Lat.Am.
04/04/2018,search_organic,0,EUR,Europe
05/04/2018,adwords,31,EUR,Lat.Am.
05/04/2018,adwords,35.96,EUR,Europe
05/04/2018,blog,0,EUR,Lat.Am.
05/04/2018,blog,0,EUR,Europe
05/04/2018,direct,0,EUR,Lat.Am.
05/04/2018,direct,0,EUR,Europe
05/04/2018,facebook,65.2,EUR,Lat.Am.
05/04/2018,facebook,97.8,EUR,Europe
05/04/2018,search_brand,30.34,EUR,Lat.Am.
05/04/2018,search_brand,42.92,EUR,Europe
05/04/2018,search_organic,0,EUR,Lat.Am.
05/04/2018,search_organic,0,EUR,Europe
06/04/2018,adwords,79.8,EUR,Lat.Am.
06/04/2018,adwords,53.2,EUR,Europe
06/04/2018,blog,0,EUR,Lat.Am.
06/04/2018,blog,0,EUR,Europe
06/04/2018,direct,0,EUR,Lat.Am.
06/04/2018,direct,0,EUR,Europe
06/04/2018,facebook,93.5,EUR,Lat.Am.
06/04/2018,facebook,87.89,EUR,Europe
06/04/2018,search_brand,34.44,EUR,Lat.Am.
06/04/2018,search_brand,50.4,EUR,Europe
06/04/2018,search_organic,0,EUR,Lat.Am.
06/04/2018,search_organic,0,EUR,Europe
07/04/2018,adwords,73.44,EUR,Lat.Am.
07/04/2018,adwords,69.36,EUR,Europe
07/04/2018,blog,0,EUR,Lat.Am.
07/04/2018,blog,0,EUR,Europe
07/04/2018,direct,0,EUR,Lat.Am.
07/04/2018,direct,0,EUR,Europe
07/04/2018,facebook,81.88,EUR,Lat.Am.
07/04/2018,facebook,78.32,EUR,Europe
07/04/2018,search_brand,75.2,EUR,Lat.Am.
07/04/2018,search_brand,75.2,EUR,Europe
07/04/2018,search_organic,0,EUR,Lat.Am.
07/04/2018,search_organic,0,EUR,Europe
08/04/2018,adwords,34.81,EUR,Lat.Am.
08/04/2018,adwords,30.09,EUR,Europe
08/04/2018,blog,0,EUR,Lat.Am.
08/04/2018,blog,0,EUR,Europe
08/04/2018,facebook,59.84,EUR,Lat.Am.
08/04/2018,facebook,63.92,EUR,Europe
09/04/2018,adwords,19.2,EUR,Lat.Am.
09/04/2018,adwords,12.8,EUR,Europe
09/04/2018,blog,0,EUR,Lat.Am.
09/04/2018,blog,0,EUR,Europe
09/04/2018,facebook,35.19,EUR,Lat.Am.
09/04/2018,facebook,31.05,EUR,Europe
09/04/2018,search_brand,38.25,EUR,Lat.Am.
09/04/2018,search_brand,42.5,EUR,Europe
09/04/2018,search_organic,0,EUR,Lat.Am.
09/04/2018,search_organic,0,EUR,Europe
10/04/2018,adwords,35.19,EUR,Lat.Am.
10/04/2018,adwords,33.12,EUR,Europe
10/04/2018,blog,0,EUR,Lat.Am.
10/04/2018,blog,0,EUR,Europe
10/04/2018,direct,0,EUR,Lat.Am.
10/04/2018,direct,0,EUR,Europe
10/04/2018,facebook,37.5,EUR,Lat.Am.
10/04/2018,facebook,43.5,EUR,Europe
10/04/2018,search_brand,52.44,EUR,Lat.Am.
10/04/2018,search_brand,45.08,EUR,Europe
10/04/2018,search_organic,0,EUR,Lat.Am.
10/04/2018,search_organic,0,EUR,Europe
11/04/2018,adwords,67.51,EUR,Lat.Am.
11/04/2018,adwords,69.08,EUR,Europe
11/04/2018,blog,0,EUR,Lat.Am.
11/04/2018,blog,0,EUR,Europe
11/04/2018,direct,0,EUR,Lat.Am.
11/04/2018,direct,0,EUR,Europe
11/04/2018,facebook,38.5,EUR,Lat.Am.
11/04/2018,facebook,40.6,EUR,Europe
11/04/2018,search_brand,76.11,EUR,Lat.Am.
11/04/2018,search_brand,84.96,EUR,Europe
11/04/2018,search_organic,0,EUR,Lat.Am.
11/04/2018,search_organic,0,EUR,Europe
12/04/2018,adwords,37.84,EUR,Lat.Am.
12/04/2018,adwords,40.48,EUR,Europe
12/04/2018,blog,0,EUR,Lat.Am.
12/04/2018,blog,0,EUR,Europe
12/04/2018,direct,0,EUR,Lat.Am.
12/04/2018,direct,0,EUR,Europe
12/04/2018,facebook,38.76,EUR,Lat.Am.
12/04/2018,facebook,42.56,EUR,Europe
12/04/2018,search_brand,73.44,EUR,Lat.Am.
12/04/2018,search_brand,87.21,EUR,Europe
12/04/2018,search_organic,0,EUR,Lat.Am.
12/04/2018,search_organic,0,EUR,Europe
13/04/2018,adwords,59.34,EUR,Lat.Am.
13/04/2018,adwords,63.48,EUR,Europe
13/04/2018,blog,0,EUR,Lat.Am.
13/04/2018,blog,0,EUR,Europe
13/04/2018,direct,0,EUR,Lat.Am.
13/04/2018,direct,0,EUR,Europe
13/04/2018,facebook,35.28,EUR,Lat.Am.
13/04/2018,facebook,35.28,EUR,Europe
13/04/2018,search_brand,91.63,EUR,Lat.Am.
13/04/2018,search_brand,87.89,EUR,Europe
13/04/2018,search_organic,0,EUR,Lat.Am.
13/04/2018,search_organic,0,EUR,Europe
14/04/2018,adwords,63,EUR,Lat.Am.
14/04/2018,adwords,49.35,EUR,Europe
14/04/2018,direct,0,EUR,Lat.Am.
14/04/2018,direct,0,EUR,Europe
14/04/2018,facebook,115.64,EUR,Lat.Am.
14/04/2018,facebook,90.16,EUR,Europe
14/04/2018,search_brand,69.92,EUR,Lat.Am.
14/04/2018,search_brand,89.68,EUR,Europe
14/04/2018,search_organic,0,EUR,Lat.Am.
14/04/2018,search_organic,0,EUR,Europe
15/04/2018,adwords,13.25,EUR,Lat.Am.
15/04/2018,adwords,14.5,EUR,Europe
15/04/2018,blog,0,EUR,Lat.Am.
15/04/2018,blog,0,EUR,Europe
15/04/2018,direct,0,EUR,Lat.Am.
15/04/2018,direct,0,EUR,Europe
15/04/2018,facebook,70.68,EUR,Lat.Am.
15/04/2018,facebook,52.08,EUR,Europe
15/04/2018,search_brand,41.36,EUR,Lat.Am.
15/04/2018,search_brand,38.72,EUR,Europe
15/04/2018,search_organic,0,EUR,Lat.Am.
