merchantid,orderid,date,unit_count,product_type,unit_price,currency,market,lifetime_value
359248,78461,24/06/2020,1,TOTAL,39,EUR,Lat.Am.,586.58
749293,78464,12/08/2018,5,AIR,29,EUR,Europe,201.72
688743,78467,19/09/2019,1,AIR,29,EUR,Europe,527.92
217341,78471,21/10/2019,1,AIR,29,EUR,Europe,416.26
532585,78473,05/06/2018,1,AIR,49,EUR,Europe,169.47
252161,78475,21/05/2020,1,AIR,49,EUR,Europe,416.66
76933,78479,28/02/2019,1,3G,39,EUR,Europe,319.25
264982,78484,23/05/2020,1,TOTAL,39,EUR,Lat.Am.,184.53
485598,78485,22/06/2020,1,AIR,19,EUR,Europe,67.1
595114,78486,25/04/2020,1,AIR,49,EUR,Europe,648.09
595228,78489,02/06/2018,1,AIR,39,EUR,Europe,627.33
129111,78490,22/08/2018,1,AIR,29,EUR,Europe,12.39
571839,78491,09/02/2019,1,3G,79,EUR,Europe,645.04
234685,78492,25/07/2020,1,AIR,29,EUR,Europe,221.65
293114,78493,21/12/2019,1,SUPER,18,EUR,Lat.Am.,224.24
483646,78495,16/11/2018,1,AIR,19,EUR,Europe,431.08
405403,78497,17/03/2020,1,SUPER,18,EUR,Lat.Am.,223.35
217443,78499,19/06/2020,1,AIR,29,EUR,Europe,501.71
77333,78500,21/05/2018,1,AIR,49,EUR,Europe,524.1
730245,78502,23/04/2019,1,SUPER,25,EUR,Lat.Am.,252.87
382343,78503,08/02/2020,1,TOTAL,29,EUR,Lat.Am.,212.88
389453,78504,28/05/2020,1,TOTAL,39,EUR,Lat.Am.,181.1
295199,78506,23/01/2018,1,AIR,49,EUR,Europe,108.95
444578,78507,28/12/2018,1,AIR,49,EUR,Europe,247.56
391054,78508,02/03/2020,1,AIR,49,EUR,Europe,493.03
82942,78509,06/02/2020,1,AIR,29,EUR,Europe,293.31
504755,78510,19/06/2019,1,3G,39,EUR,Europe,254.84
211149,78511,03/08/2019,1,AIR,19,EUR,Europe,185.2
317798,78512,03/01/2019,1,AIR,29,EUR,Europe,446.48
619577,78515,14/01/2020,1,TOTAL,25,EUR,Lat.Am.,279.02
581234,78518,14/11/2018,1,AIR,19,EUR,Europe,688.77
359200,78519,20/07/2020,1,TOTAL,39,EUR,Lat.Am.,234.51
627235,78523,13/08/2018,1,AIR,29,EUR,Europe,3.15
142787,78525,23/10/2018,1,AIR,49,EUR,Europe,194.9
230132,78527,23/07/2020,1,TOTAL,39,EUR,Lat.Am.,418.01
645928,78530,25/07/2018,1,AIR,29,EUR,Europe,438.1
573286,78534,24/06/2020,1,TOTAL,39,EUR,Lat.Am.,0
262880,78535,17/06/2020,1,AIR,19,EUR,Europe,190.65
683136,78536,21/12/2019,1,SUPER,18,EUR,Lat.Am.,0
622172,78537,13/09/2019,1,AIR,29,EUR,Europe,607.95
674026,78538,22/02/2019,1,SUPER,36,EUR,Lat.Am.,310.17
649301,78540,16/01/2020,1,AIR,49,EUR,Europe,638.2
440647,78542,07/12/2019,1,SUPER,18,EUR,Lat.Am.,0
380188,78546,07/06/2019,1,3G,39,EUR,Europe,212.33
676294,78548,06/03/2020,1,AIR,49,EUR,Europe,593.42
508485,78550,31/01/2018,1,AIR,39,EUR,Europe,119.46
68684,78551,22/02/2019,1,SUPER,36,EUR,Lat.Am.,343.82
613981,78552,18/04/2020,1,TOTAL,39,EUR,Lat.Am.,273.38
336065,78554,27/07/2020,1,AIR,49,EUR,Europe,406.71
66571,78557,21/03/2020,1,TOTAL,39,EUR,Lat.Am.,37.47
682752,78558,30/04/2019,1,3G,39,EUR,Europe,191.7
303689,78559,08/07/2020,1,AIR,19,EUR,Europe,726
607097,78562,07/07/2019,1,3G,39,EUR,Europe,182.36
356422,78563,27/07/2020,1,3G,39,EUR,Europe,50.94
175505,78570,07/05/2019,1,AIR,29,EUR,Europe,397.01
288046,78571,21/12/2019,1,SUPER,25,EUR,Lat.Am.,234.21
217260,78574,21/03/2020,1,SUPER,18,EUR,Lat.Am.,177.12
111217,78577,17/02/2018,1,AIR,39,EUR,Europe,225.69
369459,78578,23/05/2019,1,SUPER,36,EUR,Lat.Am.,0
742084,78580,20/05/2020,1,3G,79,EUR,Europe,16.81
293460,78581,13/10/2018,1,SUPER,36,EUR,Lat.Am.,384.58
449331,78582,07/04/2020,1,3G,79,EUR,Europe,438.18
306482,78586,11/01/2020,1,AIR,19,EUR,Europe,304.69
531939,78594,15/01/2020,1,3G,39,EUR,Europe,42.53
336763,78596,31/03/2019,1,AIR,29,EUR,Europe,479.07
740740,78597,16/10/2019,1,AIR,29,EUR,Europe,742.7
770106,78598,09/12/2018,1,TOTAL,39,EUR,Lat.Am.,233.43
138943,78601,08/04/2020,1,SUPER,25,EUR,Lat.Am.,212.43
253627,78603,15/07/2020,1,AIR,19,EUR,Europe,219.08
667218,78604,23/03/2020,1,3G,39,EUR,Europe,559.07
649805,78605,30/03/2018,3,SUPER,36,EUR,Lat.Am.,308.6
262903,78606,04/11/2019,1,AIR,49,EUR,Europe,424.97
296254,78611,30/12/2019,1,TOTAL,39,EUR,Lat.Am.,122.41
398125,78612,26/06/2018,1,AIR,39,EUR,Europe,145.66
60406,78616,27/03/2020,1,SUPER,25,EUR,Lat.Am.,0
332769,78618,20/09/2019,1,SUPER,36,EUR,Lat.Am.,61.41
299706,78619,01/01/2019,1,SUPER,25,EUR,Lat.Am.,0
721150,78620,26/06/2020,1,SUPER,18,EUR,Lat.Am.,92.64
612499,78622,19/11/2019,1,AIR,49,EUR,Europe,457.89
460932,78624,09/10/2019,1,SUPER,25,EUR,Lat.Am.,0
585138,78625,21/09/2018,1,SUPER,20,EUR,Lat.Am.,264.17
670137,78630,11/11/2019,1,AIR,19,EUR,Europe,376.23
363064,78632,23/11/2018,4,AIR,49,EUR,Europe,56.02
322306,78634,12/12/2018,1,AIR,19,EUR,Europe,0
220064,78635,11/07/2018,1,AIR,29,EUR,Europe,351.61
88037,78640,04/04/2020,1,TOTAL,39,EUR,Lat.Am.,44.09
482627,78643,27/04/2019,1,SUPER,18,EUR,Lat.Am.,168.15
454783,78644,28/06/2020,2,AIR,49,EUR,Europe,260.66
178341,78645,09/08/2019,1,SUPER,18,EUR,Lat.Am.,189.48
470923,78647,03/06/2020,2,SUPER,18,EUR,Lat.Am.,149.04
637095,78648,27/05/2018,1,AIR,39,EUR,Europe,395.82
199274,78649,23/12/2019,1,3G,79,EUR,Europe,0
538568,78650,01/11/2019,1,AIR,49,EUR,Europe,259.83
276699,78653,15/06/2020,1,AIR,49,EUR,Europe,243.29
350622,78654,21/12/2018,1,AIR,29,EUR,Europe,146.65
204256,78663,01/10/2019,1,SUPER,25,EUR,Lat.Am.,432.27
418350,78664,08/02/2019,1,AIR,49,EUR,Europe,378.49
89894,78665,29/08/2019,1,3G,79,EUR,Europe,639.11
201855,78666,18/10/2018,1,AIR,29,EUR,Europe,252.45
691641,78667,31/07/2019,1,TOTAL,39,EUR,Lat.Am.,0
63825,78668,06/05/2020,1,3G,79,EUR,Europe,241.54
168794,78669,24/11/2018,1,AIR,49,EUR,Europe,557.14
484411,78671,26/04/2019,1,AIR,19,EUR,Europe,492.79
600849,78672,03/12/2019,1,AIR,29,EUR,Europe,0
151862,78676,06/09/2018,1,AIR,39,EUR,Europe,0
80575,78679,27/12/2019,1,3G,79,EUR,Europe,440.44
579570,78680,02/09/2019,1,3G,39,EUR,Europe,382.23
538327,78681,07/09/2019,1,3G,39,EUR,Europe,281.44
467800,78682,01/09/2018,1,TOTAL,39,EUR,Lat.Am.,249.62
647689,78683,20/02/2018,1,AIR,49,EUR,Europe,572.62
385428,78684,07/03/2019,1,SUPER,18,EUR,Lat.Am.,251.79
522790,78686,22/07/2019,1,AIR,49,EUR,Europe,460.51
606811,78689,02/10/2019,1,AIR,29,EUR,Europe,113.81
387570,78691,27/06/2019,1,AIR,19,EUR,Europe,361.62
105947,78692,20/05/2020,3,3G,79,EUR,Europe,229.57
235921,78694,21/04/2018,1,SUPER,25,EUR,Lat.Am.,340.13
752858,78696,28/03/2018,1,SUPER,25,EUR,Lat.Am.,0.73
334736,78698,13/06/2019,1,AIR,19,EUR,Europe,284.47
577532,78700,11/01/2020,1,3G,39,EUR,Europe,31.67
648259,78701,31/07/2020,1,AIR,29,EUR,Europe,488.64
619484,78706,25/07/2018,1,SUPER,36,EUR,Lat.Am.,144.04
503577,78711,08/06/2020,1,AIR,19,EUR,Europe,0
719892,78713,13/07/2019,1,TOTAL,39,EUR,Lat.Am.,424.25
236334,78714,17/01/2018,1,AIR,49,EUR,Europe,282.97
477046,78717,13/05/2020,1,AIR,49,EUR,Europe,212.7
122830,78718,25/03/2020,1,3G,39,EUR,Europe,645.26
603755,78719,06/04/2019,1,SUPER,25,EUR,Lat.Am.,0
462847,78721,20/05/2019,1,3G,39,EUR,Europe,281.49
654798,78722,12/07/2020,1,AIR,29,EUR,Europe,105.74
345007,78728,22/03/2020,1,3G,79,EUR,Europe,473.41
402417,78729,14/02/2020,1,AIR,19,EUR,Europe,561.75
758387,78730,20/02/2018,1,SUPER,36,EUR,Lat.Am.,267.53
745811,78731,02/05/2020,6,3G,79,EUR,Europe,0
132679,78732,04/12/2019,1,TOTAL,25,EUR,Lat.Am.,234.78
518241,78733,20/08/2018,1,SUPER,25,EUR,Lat.Am.,169.57
411722,78734,29/06/2020,1,3G,39,EUR,Europe,167.3
348769,78737,26/10/2018,1,AIR,49,EUR,Europe,57.6
740783,78738,15/05/2020,1,3G,79,EUR,Europe,621.92
461942,78742,16/01/2019,1,AIR,19,EUR,Europe,0
126739,78743,06/12/2019,1,AIR,29,EUR,Europe,231.61
756168,78745,10/07/2019,1,AIR,49,EUR,Europe,0
120096,78750,22/09/2019,1,3G,79,EUR,Europe,108.75
386287,78751,10/12/2019,1,AIR,29,EUR,Europe,144.05
213825,78755,27/07/2019,1,3G,39,EUR,Europe,287.28
239703,78756,13/11/2019,1,AIR,19,EUR,Europe,284.64
518900,78757,28/10/2018,1,AIR,29,EUR,Europe,336.27
312034,78758,01/04/2020,1,3G,79,EUR,Europe,121.05
340880,78759,04/05/2020,1,SUPER,35,EUR,Lat.Am.,344.26
496677,78761,24/07/2020,1,3G,79,EUR,Europe,602.27
476988,78763,02/04/2019,1,3G,39,EUR,Europe,258.07
215634,78768,24/04/2018,1,SUPER,36,EUR,Lat.Am.,135.95
668012,78770,29/01/2020,4,3G,39,EUR,Europe,415.53
484398,78772,17/03/2020,1,3G,79,EUR,Europe,488.1
470702,78773,08/11/2018,1,SUPER,25,EUR,Lat.Am.,0
731772,78778,31/12/2019,1,3G,39,EUR,Europe,121.4
513845,78779,01/05/2020,1,3G,79,EUR,Europe,531.68
520509,78786,01/11/2019,2,TOTAL,39,EUR,Lat.Am.,515.85
709376,78793,03/11/2018,1,AIR,19,EUR,Europe,309.72
450071,78794,17/04/2019,1,AIR,29,EUR,Europe,53.27
453916,78795,14/11/2018,1,SUPER,25,EUR,Lat.Am.,243.94
599885,78800,22/05/2020,1,SUPER,35,EUR,Lat.Am.,184.47
60455,78801,05/05/2020,1,3G,79,EUR,Europe,380.5
773310,78802,30/08/2019,1,AIR,29,EUR,Europe,473.59
341160,78804,12/06/2019,1,TOTAL,39,EUR,Lat.Am.,191.27
295533,78805,29/01/2018,5,AIR,39,EUR,Europe,128.01
752432,78806,14/07/2019,5,3G,39,EUR,Europe,7.33
765799,78813,24/06/2020,1,SUPER,18,EUR,Lat.Am.,294.52
572598,78814,24/05/2019,1,SUPER,36,EUR,Lat.Am.,598.05
474661,78816,02/03/2019,1,AIR,19,EUR,Europe,233.02
338520,78817,25/07/2020,5,AIR,19,EUR,Europe,0
660151,78819,29/01/2019,1,TOTAL,39,EUR,Lat.Am.,529.29
756881,78821,09/06/2018,1,SUPER,36,EUR,Lat.Am.,0
528351,78822,28/07/2018,1,AIR,29,EUR,Europe,333.5
505543,78823,07/10/2019,1,3G,39,EUR,Europe,99.88
115064,78824,29/02/2020,1,3G,79,EUR,Europe,0
740941,78825,05/03/2019,1,TOTAL,39,EUR,Lat.Am.,387.55
83372,78826,10/01/2020,1,AIR,19,EUR,Europe,266.1
487126,78828,04/04/2019,1,AIR,29,EUR,Europe,119.74
471738,78830,14/04/2020,1,SUPER,18,EUR,Lat.Am.,212.35
247605,78833,21/02/2018,1,AIR,49,EUR,Europe,62.62
582909,78834,14/05/2018,1,AIR,49,EUR,Europe,115.83
529026,78836,15/05/2020,1,AIR,29,EUR,Europe,143.47
508264,78837,24/04/2020,1,AIR,29,EUR,Europe,323.36
287999,78840,09/07/2020,1,AIR,49,EUR,Europe,8.11
552574,78842,25/07/2020,1,AIR,29,EUR,Europe,503.33
352441,78846,22/09/2018,1,AIR,49,EUR,Europe,0
552795,78847,08/12/2018,1,AIR,29,EUR,Europe,689.92
371994,78848,20/12/2019,1,3G,39,EUR,Europe,329.59
671755,78851,28/08/2018,1,SUPER,36,EUR,Lat.Am.,32.9
154621,78852,20/03/2019,1,SUPER,25,EUR,Lat.Am.,0
524771,78853,06/07/2020,1,AIR,29,EUR,Europe,76.12
68636,78854,29/03/2018,1,AIR,49,EUR,Europe,265.93
301617,78856,10/04/2020,1,3G,79,EUR,Europe,119.89
170202,78858,20/06/2019,1,SUPER,25,EUR,Lat.Am.,321.05
95414,78860,11/09/2019,1,TOTAL,25,EUR,Lat.Am.,0
298275,78865,18/07/2020,1,SUPER,35,EUR,Lat.Am.,0
601719,78866,12/06/2019,1,AIR,29,EUR,Europe,226.31
461554,78867,26/06/2018,1,SUPER,25,EUR,Lat.Am.,355.93
244116,78869,16/03/2020,1,AIR,49,EUR,Europe,308.1
213767,78870,11/04/2020,1,AIR,49,EUR,Europe,368.83
555262,78872,22/08/2018,1,SUPER,25,EUR,Lat.Am.,65.72
550567,78875,20/12/2019,1,TOTAL,39,EUR,Lat.Am.,272.8
589299,78879,27/04/2018,1,SUPER,25,EUR,Lat.Am.,137.34
276595,78885,20/06/2020,1,AIR,19,EUR,Europe,0
517549,78888,14/03/2020,1,AIR,49,EUR,Europe,253.72
517356,78889,27/07/2020,3,3G,79,EUR,Europe,109.73
770627,78890,19/12/2018,1,AIR,29,EUR,Europe,560.92
642794,78891,29/05/2020,1,AIR,29,EUR,Europe,0
319723,78893,14/03/2020,1,3G,79,EUR,Europe,326.75
499333,78895,14/04/2019,1,3G,79,EUR,Europe,79.74
246740,78896,04/12/2019,1,SUPER,18,EUR,Lat.Am.,579.76
728471,78898,28/02/2020,1,AIR,49,EUR,Europe,201.59
286271,78899,04/10/2019,7,AIR,19,EUR,Europe,66.8
407702,78903,15/05/2020,1,SUPER,25,EUR,Lat.Am.,308.79
693311,78906,03/08/2019,6,SUPER,18,EUR,Lat.Am.,306.2
747539,78913,13/03/2020,1,SUPER,35,EUR,Lat.Am.,0
178146,78915,03/01/2020,1,AIR,29,EUR,Europe,382.65
607516,78916,12/03/2020,1,TOTAL,39,EUR,Lat.Am.,57.58
573964,78917,17/04/2020,1,3G,79,EUR,Europe,273.45
663973,78919,05/01/2018,1,SUPER,36,EUR,Lat.Am.,431.74
682393,78920,26/08/2019,1,3G,39,EUR,Europe,188.02
204686,78921,23/08/2019,1,3G,39,EUR,Europe,337.01
648969,78922,06/07/2019,1,SUPER,36,EUR,Lat.Am.,0
616233,78924,30/07/2020,1,3G,79,EUR,Europe,477.19
170629,78927,21/06/2020,1,SUPER,18,EUR,Lat.Am.,180.06
285854,78930,08/06/2020,1,AIR,49,EUR,Europe,0
432542,78933,13/04/2018,1,SUPER,25,EUR,Lat.Am.,181.63
407026,78935,18/05/2020,1,3G,79,EUR,Europe,284.18
470467,78937,26/01/2019,1,TOTAL,39,EUR,Lat.Am.,315.88
434136,78940,23/05/2019,1,3G,39,EUR,Europe,613.84
660679,78945,12/07/2019,1,AIR,49,EUR,Europe,324.99
375812,78946,04/03/2019,1,AIR,19,EUR,Europe,92.51
448581,78947,01/09/2019,1,SUPER,36,EUR,Lat.Am.,0
369383,78948,15/05/2020,1,AIR,49,EUR,Europe,323.51
756277,78949,24/07/2020,1,AIR,49,EUR,Europe,217.39
690289,78951,11/10/2019,1,AIR,19,EUR,Europe,430.02
773222,78955,20/11/2018,1,AIR,49,EUR,Europe,635.2
122765,78956,05/10/2019,1,TOTAL,39,EUR,Lat.Am.,653.96
488593,78957,07/05/2020,1,TOTAL,39,EUR,Lat.Am.,511.38
417825,78958,14/01/2020,1,3G,39,EUR,Europe,273.89
502296,78959,10/01/2018,1,SUPER,36,EUR,Lat.Am.,88.82
97856,78960,30/08/2019,1,3G,79,EUR,Europe,106.48
267156,78961,07/05/2019,1,3G,39,EUR,Europe,503.84
383437,78962,01/07/2020,1,AIR,19,EUR,Europe,541.42
400803,78963,03/10/2019,1,SUPER,25,EUR,Lat.Am.,536.3
358985,78967,21/07/2020,1,AIR,49,EUR,Europe,159.68
726097,78972,11/07/2020,1,SUPER,35,EUR,Lat.Am.,0
499122,78973,20/05/2019,1,AIR,29,EUR,Europe,194.09
259699,78976,05/04/2019,1,3G,39,EUR,Europe,529.85
526247,78977,05/05/2020,1,3G,79,EUR,Europe,0
146061,78984,12/11/2018,1,AIR,19,EUR,Europe,84.77
662834,78985,16/07/2020,1,3G,39,EUR,Europe,124.45
284045,78987,10/07/2020,1,3G,79,EUR,Europe,441.22
685534,78988,24/10/2019,1,SUPER,18,EUR,Lat.Am.,46
446525,78992,23/08/2018,1,SUPER,36,EUR,Lat.Am.,0
665094,78996,06/07/2019,1,AIR,29,EUR,Europe,222.45
585307,78999,05/12/2019,1,SUPER,25,EUR,Lat.Am.,466.22
462659,79001,18/06/2020,1,SUPER,18,EUR,Lat.Am.,309.95
64257,79003,28/07/2020,1,AIR,29,EUR,Europe,181.22
160481,79004,11/10/2019,1,3G,79,EUR,Europe,371.19
630191,79006,10/04/2020,1,AIR,29,EUR,Europe,0
627580,79007,06/09/2019,1,SUPER,36,EUR,Lat.Am.,214.79
559387,79008,03/03/2020,1,SUPER,18,EUR,Lat.Am.,435.57
376899,79009,30/03/2019,1,3G,79,EUR,Europe,5.07
109900,79013,25/10/2018,1,AIR,39,EUR,Europe,323.26
744285,79016,16/06/2020,1,SUPER,35,EUR,Lat.Am.,17.39
166955,79021,12/04/2020,1,3G,39,EUR,Europe,503.49
328257,79023,26/04/2019,1,TOTAL,39,EUR,Lat.Am.,122.82
628231,79024,08/07/2020,1,3G,79,EUR,Europe,453.72
264857,79025,26/07/2020,1,AIR,19,EUR,Europe,0
141054,79026,08/12/2018,6,AIR,49,EUR,Europe,187.05
723825,79027,05/06/2020,1,AIR,29,EUR,Europe,55.08
65675,79029,17/06/2020,1,AIR,49,EUR,Europe,194.54
709944,79033,02/11/2019,1,AIR,49,EUR,Europe,31.9
248540,79035,26/08/2019,1,TOTAL,39,EUR,Lat.Am.,441.6
695855,79036,17/07/2019,1,SUPER,18,EUR,Lat.Am.,381.28
565784,79037,13/12/2019,1,TOTAL,39,EUR,Lat.Am.,63.73
588676,79038,22/12/2019,1,AIR,29,EUR,Europe,207.41
135234,79041,04/10/2019,1,AIR,19,EUR,Europe,319.28
730057,79042,04/09/2019,1,AIR,29,EUR,Europe,0
257636,79043,08/05/2018,7,SUPER,36,EUR,Lat.Am.,0
156060,79044,15/05/2020,6,AIR,29,EUR,Europe,317.03
301773,79045,12/05/2020,1,3G,39,EUR,Europe,380.94
344606,79046,09/03/2020,1,AIR,29,EUR,Europe,269.72
518628,79048,16/07/2020,1,3G,79,EUR,Europe,109.88
200705,79049,16/09/2019,1,3G,39,EUR,Europe,742.79
290298,79050,02/05/2019,1,3G,39,EUR,Europe,697.78
399338,79052,31/10/2018,1,AIR,29,EUR,Europe,0
219793,79054,29/11/2018,1,AIR,19,EUR,Europe,263.46
279779,79058,23/07/2019,1,SUPER,36,EUR,Lat.Am.,0
735597,79062,24/06/2020,1,3G,79,EUR,Europe,293.06
565476,79063,21/09/2019,6,SUPER,18,EUR,Lat.Am.,32.73
453152,79065,17/05/2018,1,AIR,49,EUR,Europe,148.23
67809,79066,09/06/2020,2,AIR,19,EUR,Europe,117.69
108134,79067,01/05/2020,1,3G,79,EUR,Europe,340.3
221910,79070,16/07/2019,8,AIR,49,EUR,Europe,0
682998,79071,03/07/2020,1,AIR,49,EUR,Europe,226.64
221519,79073,07/12/2018,1,AIR,29,EUR,Europe,365.39
584095,79075,15/09/2018,1,AIR,29,EUR,Europe,305.49
713567,79079,10/06/2020,1,SUPER,35,EUR,Lat.Am.,109.41
65288,79080,10/01/2020,1,AIR,29,EUR,Europe,125.71
384945,79081,19/06/2020,1,SUPER,35,EUR,Lat.Am.,0
548220,79082,30/05/2020,1,AIR,49,EUR,Europe,58.03
758196,79087,03/04/2018,1,AIR,49,EUR,Europe,231.12
167120,79088,05/02/2019,1,TOTAL,39,EUR,Lat.Am.,281.35
119608,79089,08/05/2020,1,3G,39,EUR,Europe,350.87
720258,79090,19/10/2019,1,TOTAL,39,EUR,Lat.Am.,370.39
771784,79091,06/06/2020,8,AIR,19,EUR,Europe,357.48
272501,79093,14/11/2018,1,SUPER,36,EUR,Lat.Am.,121.13
599086,79100,04/10/2018,1,AIR,29,EUR,Europe,26.77
612741,79103,19/03/2018,1,AIR,49,EUR,Europe,188.88
187531,79105,28/05/2020,1,SUPER,35,EUR,Lat.Am.,0
244729,79106,19/03/2019,1,3G,39,EUR,Europe,597.19
131550,79108,30/06/2020,1,SUPER,18,EUR,Lat.Am.,435.39
141206,79113,13/11/2019,1,AIR,49,EUR,Europe,456.95
574186,79115,29/02/2020,1,AIR,49,EUR,Europe,0
68657,79117,14/03/2020,4,TOTAL,39,EUR,Lat.Am.,320.63
82652,79124,13/07/2020,1,AIR,29,EUR,Europe,34.25
415861,79125,11/06/2020,1,AIR,29,EUR,Europe,0
492892,79126,03/03/2018,1,AIR,49,EUR,Europe,531.29
583701,79127,20/02/2020,1,AIR,29,EUR,Europe,278.62
352883,79128,25/05/2018,1,AIR,49,EUR,Europe,141.18
748015,79131,03/04/2020,1,AIR,29,EUR,Europe,137.31
675615,79132,31/07/2019,1,AIR,49,EUR,Europe,254.65
481071,79133,30/07/2020,1,3G,39,EUR,Europe,477.31
657215,79136,15/02/2019,1,AIR,49,EUR,Europe,454.81
400951,79137,10/05/2019,1,AIR,19,EUR,Europe,0
584259,79139,03/06/2019,1,SUPER,18,EUR,Lat.Am.,75.72
583720,79144,30/05/2019,1,AIR,49,EUR,Europe,56.07
532843,79145,26/06/2020,1,3G,39,EUR,Europe,15.84
624846,79146,26/04/2019,1,3G,39,EUR,Europe,637.75
294743,79148,23/03/2020,1,AIR,49,EUR,Europe,309.5
554108,79150,06/07/2020,1,AIR,49,EUR,Europe,35.36
581029,79153,20/12/2019,1,AIR,29,EUR,Europe,209.59
341302,79154,08/07/2020,1,SUPER,18,EUR,Lat.Am.,345.98
466854,79155,18/07/2019,1,3G,39,EUR,Europe,392.68
645045,79158,03/02/2020,1,SUPER,18,EUR,Lat.Am.,254.91
428831,79159,04/09/2018,1,AIR,29,EUR,Europe,352.04
775329,79161,18/01/2019,1,AIR,19,EUR,Europe,422.86
300486,79163,24/04/2018,1,AIR,49,EUR,Europe,278.91
285048,79165,16/05/2020,1,3G,79,EUR,Europe,758.05
408673,79166,26/05/2018,1,SUPER,36,EUR,Lat.Am.,454.52
530910,79167,01/08/2018,1,SUPER,25,EUR,Lat.Am.,111.16
221153,79168,04/07/2019,1,AIR,19,EUR,Europe,427.96
320311,79169,23/05/2020,1,SUPER,25,EUR,Lat.Am.,0
473375,79170,13/04/2020,2,AIR,49,EUR,Europe,110.07
706143,79172,11/01/2020,1,AIR,49,EUR,Europe,143
220030,79173,22/11/2019,1,AIR,29,EUR,Europe,0
454534,79174,13/08/2018,1,SUPER,25,EUR,Lat.Am.,14.85
370822,79175,28/02/2020,2,AIR,29,EUR,Europe,0
480907,79177,31/05/2020,1,AIR,49,EUR,Europe,270.5
562818,79178,11/04/2020,1,3G,79,EUR,Europe,630.7
108283,79182,28/03/2020,1,AIR,49,EUR,Europe,253.27
386451,79183,13/03/2020,1,SUPER,18,EUR,Lat.Am.,0
80835,79184,04/09/2019,1,SUPER,36,EUR,Lat.Am.,336.76
69010,79186,23/07/2019,1,TOTAL,39,EUR,Lat.Am.,535.52
259039,79188,04/10/2019,1,3G,79,EUR,Europe,344.8
385167,79190,17/05/2018,1,SUPER,36,EUR,Lat.Am.,427.5
243058,79191,02/10/2018,1,AIR,49,EUR,Europe,0
331574,79192,22/07/2020,1,AIR,19,EUR,Europe,422.64
532855,79194,26/02/2019,1,TOTAL,39,EUR,Lat.Am.,386.31
686670,79198,08/03/2020,1,3G,79,EUR,Europe,331.39
240704,79200,10/01/2019,1,AIR,29,EUR,Europe,215.57
158848,79207,11/06/2020,1,3G,79,EUR,Europe,100.47
362756,79212,22/11/2019,1,3G,79,EUR,Europe,343.13
568310,79216,17/04/2020,1,3G,39,EUR,Europe,390.83
576126,79217,24/08/2019,1,SUPER,25,EUR,Lat.Am.,291.29
563106,79219,25/07/2018,1,AIR,49,EUR,Europe,479.34
687691,79221,22/08/2019,1,3G,79,EUR,Europe,156.71
653235,79224,23/09/2019,1,AIR,29,EUR,Europe,0
67888,79227,09/08/2018,1,AIR,39,EUR,Europe,245.1
615453,79229,11/07/2020,1,SUPER,25,EUR,Lat.Am.,109.55
243460,79232,16/02/2019,1,AIR,29,EUR,Europe,517.75
480504,79237,05/06/2020,1,3G,39,EUR,Europe,546.72
768269,79239,10/06/2019,1,3G,39,EUR,Europe,301.97
534170,79245,12/01/2019,3,AIR,49,EUR,Europe,0
104256,79246,05/04/2020,1,AIR,49,EUR,Europe,200.72
322874,79247,04/03/2019,7,TOTAL,39,EUR,Lat.Am.,351.12
733659,79248,19/07/2020,1,SUPER,25,EUR,Lat.Am.,215.34
610682,79249,30/11/2018,1,SUPER,36,EUR,Lat.Am.,125.97
261422,79251,31/07/2018,1,SUPER,36,EUR,Lat.Am.,19.73
300035,79253,18/07/2020,1,AIR,49,EUR,Europe,40.53
599149,79257,11/02/2019,1,AIR,49,EUR,Europe,0
320400,79260,27/04/2020,1,3G,79,EUR,Europe,615.85
349685,79264,19/04/2019,1,AIR,49,EUR,Europe,56.04
378176,79267,10/02/2020,1,3G,39,EUR,Europe,756.86
698932,79268,11/07/2020,1,3G,79,EUR,Europe,413.46
529643,79270,25/07/2020,1,3G,39,EUR,Europe,212.35
581488,79271,16/01/2020,1,SUPER,35,EUR,Lat.Am.,0
359143,79272,17/07/2020,1,TOTAL,39,EUR,Lat.Am.,35.41
385142,79273,17/12/2019,1,SUPER,35,EUR,Lat.Am.,353.17
665479,79274,02/05/2020,1,AIR,49,EUR,Europe,341.3
500095,79275,04/05/2019,1,3G,39,EUR,Europe,297.64
522939,79276,28/05/2020,1,TOTAL,39,EUR,Lat.Am.,407.1
214847,79277,19/12/2018,1,TOTAL,39,EUR,Lat.Am.,607.37
553891,79278,04/04/2019,1,AIR,19,EUR,Europe,33.37
147691,79281,27/05/2020,1,TOTAL,39,EUR,Lat.Am.,287.5
110240,79282,24/07/2020,1,3G,79,EUR,Europe,298.52
478289,79287,07/04/2018,1,AIR,49,EUR,Europe,473.25
547742,79290,10/04/2020,1,SUPER,18,EUR,Lat.Am.,271.55
346933,79292,11/10/2019,1,SUPER,18,EUR,Lat.Am.,73.68
713031,79299,08/01/2018,1,AIR,49,EUR,Europe,62.06
239623,79302,10/05/2020,1,AIR,49,EUR,Europe,253.05
751118,79303,30/07/2019,4,SUPER,36,EUR,Lat.Am.,321.09
422910,79305,04/05/2020,1,3G,39,EUR,Europe,376.08
697147,79307,19/08/2018,1,AIR,29,EUR,Europe,98.12
149106,79310,09/03/2019,1,3G,39,EUR,Europe,445.39
