date,channelgrouping,merchantid,fullvisitorid,orderid,goal_fk,market
18/01/2018 20:31:02,adwords,,6.66E+14,,1,Europe
18/01/2018 21:37:00,facebook,,6.53E+14,,1,Europe
18/01/2018 22:00:36,adwords,550996,6.51E+14,88481,2,Lat.Am.
18/01/2018 22:42:38,direct,,6.53E+14,,1,Europe
18/01/2018 23:22:09,adwords,550996,6.51E+14,88481,3,Lat.Am.
19/01/2018 02:15:10,facebook,,6.77E+14,,1,Lat.Am.
19/01/2018 03:49:26,adwords,324255,6.51E+14,97584,2,Lat.Am.
19/01/2018 04:30:05,facebook,436259,6.49E+14,105015,2,Europe
19/01/2018 06:01:56,search_brand,82993,6.53E+14,89192,3,Europe
19/01/2018 06:34:42,facebook,607552,6.49E+14,95642,3,Lat.Am.
19/01/2018 06:45:38,adwords,,6.56E+14,,1,Lat.Am.
19/01/2018 08:24:37,search_brand,,6.61E+14,,1,Lat.Am.
19/01/2018 08:28:35,blog,517218,6.61E+14,98556,2,Lat.Am.
19/01/2018 08:37:55,adwords,436259,6.49E+14,105015,3,Europe
19/01/2018 12:29:28,direct,,6.50E+14,,1,Europe
19/01/2018 13:08:24,search_brand,327368,6.77E+14,103092,3,Lat.Am.
19/01/2018 14:12:24,facebook,,6.78E+14,,1,Lat.Am.
19/01/2018 14:30:54,direct,,6.78E+14,,1,Europe
19/01/2018 15:27:01,facebook,,6.78E+14,,1,Europe
19/01/2018 16:04:20,facebook,517218,6.61E+14,98556,3,Lat.Am.
19/01/2018 16:26:47,facebook,,6.51E+14,,1,Lat.Am.
19/01/2018 16:33:45,facebook,,6.58E+14,,1,Europe
19/01/2018 16:53:01,direct,324255,6.51E+14,97584,3,Lat.Am.
19/01/2018 18:32:59,search_organic,,6.75E+14,,1,Europe
19/01/2018 19:05:06,direct,90676,6.56E+14,98380,2,Lat.Am.
19/01/2018 20:43:44,blog,,6.61E+14,,1,Lat.Am.
19/01/2018 21:03:47,facebook,,6.58E+14,,1,Europe
20/01/2018 00:36:41,facebook,333629,6.82E+14,97367,3,Lat.Am.
20/01/2018 01:18:24,facebook,90676,6.56E+14,98380,3,Lat.Am.
20/01/2018 03:06:27,facebook,,6.53E+14,,1,Lat.Am.
20/01/2018 05:48:56,adwords,235129,6.52E+14,101042,2,Lat.Am.
20/01/2018 06:48:29,adwords,,6.51E+14,,1,Lat.Am.
20/01/2018 07:43:32,facebook,,6.75E+14,,1,Lat.Am.
20/01/2018 07:46:55,search_brand,,6.51E+14,,1,Lat.Am.
20/01/2018 08:17:24,adwords,235129,6.52E+14,101042,3,Lat.Am.
20/01/2018 08:49:26,facebook,675444,6.81E+14,100891,3,Lat.Am.
20/01/2018 09:43:24,facebook,,6.73E+14,,1,Europe
20/01/2018 10:22:37,search_organic,,6.77E+14,,1,Lat.Am.
20/01/2018 10:53:36,search_brand,525909,6.84E+14,99347,3,Lat.Am.
20/01/2018 11:05:45,facebook,,6.82E+14,,1,Europe
20/01/2018 11:20:32,search_brand,,6.60E+14,,1,Lat.Am.
20/01/2018 11:50:41,blog,,6.60E+14,,1,Lat.Am.
20/01/2018 11:56:21,facebook,,6.50E+14,,1,Europe
20/01/2018 12:40:10,search_brand,,6.69E+14,,1,Europe
20/01/2018 12:40:10,search_brand,213046,6.71E+14,101263,3,Lat.Am.
20/01/2018 13:16:07,adwords,,6.56E+14,,1,Europe
20/01/2018 14:00:25,search_brand,556280,6.73E+14,85009,3,Europe
20/01/2018 15:11:18,adwords,,6.56E+14,,1,Europe
20/01/2018 18:12:32,blog,,6.62E+14,,1,Europe
20/01/2018 20:43:20,search_brand,557704,6.60E+14,80864,2,Europe
20/01/2018 22:40:01,facebook,,6.68E+14,,1,Europe
20/01/2018 23:21:29,facebook,412113,6.77E+14,104665,3,Europe
21/01/2018 00:22:15,adwords,,6.70E+14,,1,Europe
21/01/2018 01:01:24,adwords,,6.71E+14,,1,Europe
21/01/2018 02:35:43,search_brand,,6.68E+14,,1,Lat.Am.
21/01/2018 02:54:22,facebook,,6.51E+14,,1,Europe
21/01/2018 04:10:17,facebook,,6.51E+14,,1,Europe
21/01/2018 08:24:55,facebook,,6.68E+14,,1,Europe
21/01/2018 10:25:46,blog,557704,6.60E+14,80864,3,Europe
21/01/2018 11:07:29,search_brand,,6.62E+14,,1,Europe
21/01/2018 13:12:51,search_brand,373710,6.70E+14,87978,3,Europe
21/01/2018 15:51:34,search_brand,,6.56E+14,,1,Lat.Am.
21/01/2018 16:27:30,adwords,,6.79E+14,,1,Lat.Am.
21/01/2018 17:22:28,facebook,,6.59E+14,,1,Lat.Am.
21/01/2018 19:33:36,search_brand,97840,6.51E+14,101415,2,Lat.Am.
21/01/2018 21:50:48,direct,773982,6.66E+14,99150,3,Europe
22/01/2018 01:23:26,search_organic,97840,6.51E+14,101415,3,Lat.Am.
22/01/2018 03:51:47,facebook,73617,6.75E+14,85979,3,Europe
22/01/2018 05:33:28,facebook,,6.58E+14,,1,Europe
22/01/2018 06:53:46,adwords,74618,6.67E+14,80429,3,Europe
22/01/2018 07:08:43,adwords,,6.50E+14,,1,Lat.Am.
22/01/2018 09:13:18,search_organic,191927,6.84E+14,103112,3,Europe
22/01/2018 11:19:01,facebook,453069,6.80E+14,98371,3,Europe
22/01/2018 13:18:49,facebook,612329,6.84E+14,100772,3,Europe
22/01/2018 13:49:27,search_brand,705147,6.77E+14,90561,3,Europe
22/01/2018 20:30:11,adwords,465530,6.78E+14,99006,3,Lat.Am.
22/01/2018 22:42:29,adwords,,6.85E+14,,1,Europe
23/01/2018 05:25:38,adwords,272755,6.58E+14,85500,2,Europe
23/01/2018 07:15:20,blog,,6.60E+14,,1,Lat.Am.
23/01/2018 07:54:02,search_organic,,6.66E+14,,1,Europe
23/01/2018 07:56:03,direct,283399,6.53E+14,91086,2,Europe
23/01/2018 08:39:08,facebook,405681,6.58E+14,96470,3,Europe
23/01/2018 09:33:29,adwords,452662,6.78E+14,101280,3,Lat.Am.
23/01/2018 14:57:34,facebook,243654,6.76E+14,77802,3,Europe
23/01/2018 15:15:45,facebook,,6.55E+14,,1,Europe
23/01/2018 16:09:42,direct,,6.72E+14,,1,Europe
23/01/2018 18:26:38,search_organic,,6.56E+14,,1,Europe
23/01/2018 18:36:59,facebook,,6.75E+14,,1,Lat.Am.
23/01/2018 19:13:53,search_brand,448792,6.74E+14,98702,3,Europe
24/01/2018 01:17:39,search_brand,,6.76E+14,,1,Europe
24/01/2018 01:21:41,adwords,,6.80E+14,,1,Europe
24/01/2018 01:23:00,adwords,,6.73E+14,,1,Europe
24/01/2018 01:34:48,blog,,6.59E+14,,1,Europe
24/01/2018 02:15:22,search_organic,311332,6.78E+14,85066,3,Europe
24/01/2018 03:59:27,search_organic,283399,6.53E+14,91086,3,Europe
24/01/2018 04:07:12,search_brand,295199,6.76E+14,78506,3,Europe
24/01/2018 05:16:01,blog,,6.62E+14,,1,Europe
24/01/2018 06:34:16,blog,,6.60E+14,,1,Lat.Am.
24/01/2018 08:43:56,facebook,,6.85E+14,,1,Lat.Am.
24/01/2018 09:01:05,facebook,,6.63E+14,,1,Europe
24/01/2018 10:03:21,facebook,,6.60E+14,,1,Lat.Am.
24/01/2018 10:18:28,blog,,6.59E+14,,1,Europe
24/01/2018 11:59:18,adwords,485156,6.49E+14,92040,2,Europe
24/01/2018 12:00:52,facebook,,6.59E+14,,1,Europe
24/01/2018 15:01:03,adwords,593048,6.60E+14,94183,3,Lat.Am.
24/01/2018 23:21:33,adwords,,6.78E+14,,1,Lat.Am.
25/01/2018 01:39:18,search_brand,526010,6.49E+14,99776,3,Lat.Am.
25/01/2018 02:12:47,blog,580663,6.61E+14,92600,3,Europe
25/01/2018 02:54:50,search_brand,485156,6.49E+14,92040,3,Europe
25/01/2018 03:00:32,search_brand,491580,6.79E+14,101272,3,Europe
25/01/2018 03:11:09,direct,483181,6.68E+14,97942,3,Europe
25/01/2018 06:05:21,search_brand,,6.62E+14,,1,Europe
25/01/2018 08:32:09,direct,,6.62E+14,,1,Europe
25/01/2018 10:25:48,adwords,231082,6.79E+14,97905,3,Lat.Am.
25/01/2018 12:31:53,facebook,,6.85E+14,,1,Lat.Am.
25/01/2018 14:56:53,search_brand,,6.80E+14,,1,Lat.Am.
25/01/2018 16:38:36,facebook,,6.49E+14,,1,Europe
25/01/2018 19:21:33,adwords,,6.52E+14,,1,Europe
25/01/2018 19:57:05,adwords,,6.63E+14,,1,Europe
26/01/2018 00:15:22,facebook,,6.79E+14,,1,Lat.Am.
26/01/2018 00:52:34,search_organic,,6.52E+14,,1,Europe
26/01/2018 01:57:50,facebook,,6.49E+14,,1,Europe
26/01/2018 02:28:54,facebook,,6.52E+14,,1,Europe
26/01/2018 03:03:17,adwords,,6.66E+14,,1,Europe
26/01/2018 04:30:45,facebook,,6.77E+14,,1,Europe
26/01/2018 04:58:45,search_brand,272755,6.58E+14,85500,3,Europe
26/01/2018 05:46:51,adwords,,6.52E+14,,1,Europe
26/01/2018 05:53:11,blog,465384,6.60E+14,104387,3,Lat.Am.
26/01/2018 07:05:22,search_brand,,6.81E+14,,1,Europe
26/01/2018 08:42:48,blog,,6.61E+14,,1,Europe
26/01/2018 08:57:07,blog,,6.63E+14,,1,Europe
26/01/2018 10:10:02,blog,67693,6.62E+14,102265,2,Europe
26/01/2018 10:35:53,direct,,6.63E+14,,1,Europe
26/01/2018 11:48:31,adwords,82011,6.83E+14,84757,3,Europe
26/01/2018 11:49:52,facebook,,6.56E+14,,1,Europe
26/01/2018 13:04:35,facebook,67983,6.51E+14,94439,3,Europe
26/01/2018 13:53:53,search_organic,293610,6.85E+14,97642,3,Europe
26/01/2018 14:46:08,facebook,,6.50E+14,,1,Europe
26/01/2018 16:05:05,search_brand,600079,6.64E+14,98115,2,Europe
26/01/2018 17:56:03,search_organic,103557,6.84E+14,86144,3,Europe
26/01/2018 18:11:25,blog,,6.63E+14,,1,Europe
26/01/2018 19:17:24,search_brand,101104,6.68E+14,98731,3,Lat.Am.
26/01/2018 19:40:03,search_brand,686830,6.73E+14,83712,3,Lat.Am.
26/01/2018 19:48:09,facebook,771449,6.71E+14,100887,3,Europe
26/01/2018 22:02:29,blog,600079,6.64E+14,98115,3,Europe
26/01/2018 23:28:31,search_organic,143855,6.78E+14,100416,3,Europe
26/01/2018 23:59:32,facebook,656303,6.67E+14,99696,3,Europe
27/01/2018 00:00:03,facebook,445254,6.73E+14,91817,3,Europe
27/01/2018 01:28:36,search_brand,,6.52E+14,,1,Lat.Am.
27/01/2018 02:54:15,search_organic,328093,6.64E+14,88864,3,Europe
27/01/2018 04:29:52,search_organic,,6.66E+14,,1,Europe
27/01/2018 05:42:50,adwords,,6.52E+14,,1,Lat.Am.
27/01/2018 05:50:03,blog,451706,6.60E+14,103076,3,Lat.Am.
27/01/2018 07:48:13,search_organic,209471,6.76E+14,81522,3,Europe
27/01/2018 08:30:21,adwords,,6.69E+14,,1,Europe
27/01/2018 08:46:50,search_brand,188093,6.49E+14,90692,2,Europe
27/01/2018 12:54:46,direct,226635,6.57E+14,103498,2,Europe
27/01/2018 13:07:20,facebook,531568,6.55E+14,103353,2,Europe
27/01/2018 14:15:53,facebook,226635,6.57E+14,103498,3,Europe
27/01/2018 14:29:08,search_brand,67693,6.62E+14,102265,3,Europe
27/01/2018 16:34:01,adwords,,6.59E+14,,1,Europe
27/01/2018 18:09:10,search_brand,,6.75E+14,,1,Lat.Am.
27/01/2018 18:40:56,adwords,,6.58E+14,,1,Europe
28/01/2018 00:01:51,blog,,6.61E+14,,1,Lat.Am.
28/01/2018 02:13:02,search_brand,,6.64E+14,,1,Europe
28/01/2018 03:35:13,adwords,531568,6.55E+14,103353,3,Europe
28/01/2018 03:42:26,search_organic,108081,6.57E+14,98234,2,Lat.Am.
28/01/2018 05:19:19,search_brand,188093,6.49E+14,90692,3,Europe
28/01/2018 06:31:49,adwords,,6.61E+14,,1,Lat.Am.
28/01/2018 07:10:13,adwords,108081,6.57E+14,98234,3,Lat.Am.
28/01/2018 07:54:35,adwords,,6.75E+14,,1,Lat.Am.
28/01/2018 10:36:37,adwords,154460,6.65E+14,96906,3,Europe
28/01/2018 12:44:32,adwords,,6.54E+14,,1,Lat.Am.
28/01/2018 13:00:23,facebook,,6.60E+14,,1,Lat.Am.
28/01/2018 14:19:02,facebook,,6.69E+14,,1,Lat.Am.
28/01/2018 14:20:30,blog,,6.59E+14,,1,Europe
28/01/2018 14:28:58,adwords,,6.78E+14,,1,Europe
28/01/2018 15:15:47,search_brand,426608,6.75E+14,98238,3,Europe
28/01/2018 17:17:15,search_brand,257399,6.56E+14,81583,3,Europe
28/01/2018 18:53:00,facebook,,6.72E+14,,1,Lat.Am.
28/01/2018 21:04:57,adwords,,6.56E+14,,1,Lat.Am.
28/01/2018 21:15:02,adwords,,6.52E+14,,1,Lat.Am.
29/01/2018 01:33:11,search_brand,,6.52E+14,,1,Lat.Am.
29/01/2018 05:01:10,facebook,689641,6.78E+14,90256,3,Europe
29/01/2018 09:41:02,facebook,368022,6.54E+14,97040,2,Europe
29/01/2018 10:26:25,facebook,,6.77E+14,,1,Europe
29/01/2018 16:31:15,adwords,,6.85E+14,,1,Europe
29/01/2018 19:53:12,search_brand,,6.56E+14,,1,Lat.Am.
30/01/2018 04:29:31,adwords,541630,6.70E+14,90526,3,Europe
30/01/2018 04:56:54,facebook,,6.72E+14,,1,Europe
30/01/2018 05:15:09,search_brand,456385,6.55E+14,104082,2,Lat.Am.
30/01/2018 06:23:48,adwords,474070,6.70E+14,83620,3,Lat.Am.
30/01/2018 07:49:29,facebook,80099,6.57E+14,95292,2,Europe
30/01/2018 10:30:19,adwords,295533,6.64E+14,78805,3,Europe
30/01/2018 12:46:10,facebook,368022,6.54E+14,97040,3,Europe
30/01/2018 13:03:34,search_brand,206554,6.60E+14,101098,3,Europe
30/01/2018 13:51:03,adwords,,6.56E+14,,1,Europe
30/01/2018 14:07:44,adwords,456385,6.55E+14,104082,3,Lat.Am.
30/01/2018 14:09:06,search_organic,,6.62E+14,,1,Europe
30/01/2018 19:53:28,adwords,,6.58E+14,,1,Lat.Am.
30/01/2018 23:27:08,facebook,120480,6.83E+14,96699,3,Lat.Am.
30/01/2018 23:38:47,adwords,,6.56E+14,,1,Europe
31/01/2018 01:34:20,facebook,763917,6.74E+14,102278,3,Europe
31/01/2018 03:51:20,adwords,350245,6.58E+14,94206,3,Europe
31/01/2018 03:52:30,adwords,267174,6.53E+14,93425,2,Europe
31/01/2018 04:02:41,search_organic,,6.58E+14,,1,Lat.Am.
31/01/2018 05:35:06,facebook,615092,6.54E+14,99041,3,Lat.Am.
31/01/2018 05:52:40,search_brand,565449,6.61E+14,103288,2,Europe
31/01/2018 06:12:06,facebook,99604,6.77E+14,83353,3,Europe
31/01/2018 06:17:40,search_brand,,6.82E+14,,1,Lat.Am.
31/01/2018 06:24:43,search_organic,,6.57E+14,,1,Europe
31/01/2018 07:46:00,adwords,286232,6.84E+14,88396,3,Europe
31/01/2018 07:59:47,direct,,6.73E+14,,1,Lat.Am.
31/01/2018 08:41:57,blog,,6.61E+14,,1,Europe
31/01/2018 09:02:12,adwords,,6.56E+14,,1,Europe
31/01/2018 12:08:55,facebook,80099,6.57E+14,95292,3,Europe
31/01/2018 12:53:40,search_brand,,6.56E+14,,1,Europe
31/01/2018 13:45:00,adwords,,6.61E+14,,1,Europe
31/01/2018 16:48:27,facebook,586957,6.54E+14,98988,3,Europe
31/01/2018 18:54:35,facebook,,6.64E+14,,1,Europe
31/01/2018 19:33:24,search_brand,,6.54E+14,,1,Lat.Am.
31/01/2018 21:01:48,search_brand,69012,6.65E+14,99748,3,Europe
31/01/2018 21:14:26,blog,565449,6.61E+14,103288,3,Europe
01/02/2018 02:04:37,direct,,6.51E+14,,1,Europe
01/02/2018 02:52:27,facebook,218949,6.77E+14,97086,3,Lat.Am.
01/02/2018 03:44:55,direct,686202,6.53E+14,102108,2,Lat.Am.
01/02/2018 05:51:13,facebook,,6.67E+14,,1,Lat.Am.
01/02/2018 06:11:30,search_brand,639039,6.56E+14,102330,2,Europe
01/02/2018 06:50:43,facebook,686202,6.53E+14,102108,3,Lat.Am.
01/02/2018 08:48:15,direct,,6.68E+14,,1,Europe
01/02/2018 11:28:51,blog,626557,6.63E+14,95972,3,Europe
01/02/2018 12:32:30,facebook,393373,6.84E+14,99743,3,Europe
01/02/2018 12:40:02,search_organic,460811,6.53E+14,88675,2,Europe
01/02/2018 14:21:22,facebook,,6.54E+14,,1,Lat.Am.
01/02/2018 14:46:10,search_brand,508485,6.57E+14,78550,3,Europe
01/02/2018 15:07:54,facebook,,6.56E+14,,1,Europe
01/02/2018 15:32:36,search_brand,243397,6.80E+14,89559,3,Lat.Am.
01/02/2018 16:30:57,facebook,377462,6.74E+14,83564,3,Europe
01/02/2018 17:38:29,adwords,639039,6.56E+14,102330,3,Europe
01/02/2018 17:49:13,adwords,,6.56E+14,,1,Europe
01/02/2018 18:38:59,facebook,102382,6.51E+14,98166,2,Lat.Am.
01/02/2018 19:26:27,search_organic,247997,6.71E+14,98905,3,Europe
01/02/2018 20:09:08,facebook,102382,6.51E+14,98166,3,Lat.Am.
01/02/2018 20:56:44,facebook,,6.56E+14,,1,Europe
01/02/2018 23:09:55,search_brand,362167,6.73E+14,102602,3,Europe
01/02/2018 23:12:16,adwords,449273,6.55E+14,97804,2,Europe
01/02/2018 23:17:21,search_brand,,6.82E+14,,1,Europe
01/02/2018 23:42:26,search_organic,267174,6.53E+14,93425,3,Europe
02/02/2018 02:14:55,facebook,449273,6.55E+14,97804,3,Europe
02/02/2018 04:03:05,search_brand,,6.72E+14,,1,Europe
02/02/2018 06:03:47,direct,,6.57E+14,,1,Europe
02/02/2018 06:07:56,search_brand,110548,6.77E+14,94241,3,Europe
02/02/2018 07:36:44,blog,,6.59E+14,,1,Europe
02/02/2018 08:14:22,search_brand,,6.62E+14,,1,Lat.Am.
02/02/2018 08:33:07,search_brand,,6.59E+14,,1,Europe
02/02/2018 09:08:27,adwords,274002,6.74E+14,101387,3,Europe
02/02/2018 10:20:36,blog,,6.62E+14,,1,Lat.Am.
02/02/2018 11:54:51,facebook,163864,6.64E+14,101064,2,Europe
02/02/2018 12:10:07,adwords,543629,6.56E+14,102920,2,Europe
02/02/2018 12:56:54,search_organic,,6.54E+14,,1,Lat.Am.
02/02/2018 14:17:49,search_brand,,6.55E+14,,1,Europe
02/02/2018 14:55:59,search_brand,,6.57E+14,,1,Lat.Am.
02/02/2018 16:32:28,search_brand,,6.51E+14,,1,Europe
02/02/2018 16:58:37,adwords,584208,6.78E+14,94708,3,Lat.Am.
02/02/2018 17:05:41,adwords,,6.85E+14,,1,Lat.Am.
02/02/2018 17:37:21,search_brand,,6.56E+14,,1,Europe
02/02/2018 18:48:35,adwords,,6.49E+14,,1,Lat.Am.
02/02/2018 18:53:02,search_brand,,6.50E+14,,1,Europe
02/02/2018 20:07:44,facebook,677932,6.50E+14,92090,2,Europe
02/02/2018 21:16:58,facebook,,6.50E+14,,1,Europe
02/02/2018 21:38:41,adwords,543629,6.56E+14,102920,3,Europe
02/02/2018 22:35:29,blog,,6.59E+14,,1,Lat.Am.
02/02/2018 22:48:16,adwords,,6.54E+14,,1,Lat.Am.
02/02/2018 23:39:20,search_brand,421595,6.57E+14,78274,2,Lat.Am.
03/02/2018 00:50:09,search_organic,,6.50E+14,,1,Europe
03/02/2018 02:13:10,facebook,,6.59E+14,,1,Lat.Am.
03/02/2018 03:09:15,search_brand,611889,6.78E+14,97394,3,Europe
03/02/2018 05:25:43,facebook,,6.65E+14,,1,Lat.Am.
03/02/2018 05:34:56,adwords,,6.57E+14,,1,Europe
03/02/2018 07:31:18,facebook,,6.55E+14,,1,Europe
03/02/2018 09:22:47,adwords,156816,6.58E+14,79947,2,Europe
03/02/2018 09:40:36,direct,,6.49E+14,,1,Lat.Am.
03/02/2018 09:52:09,facebook,,6.77E+14,,1,Europe
03/02/2018 10:09:18,search_brand,,6.65E+14,,1,Europe
03/02/2018 11:22:56,facebook,164819,6.50E+14,77826,2,Europe
03/02/2018 11:43:23,adwords,454472,6.81E+14,77956,3,Europe
03/02/2018 14:44:44,facebook,677932,6.50E+14,92090,3,Europe
03/02/2018 15:07:42,search_brand,,6.73E+14,,1,Europe
03/02/2018 15:14:31,facebook,173864,6.51E+14,104238,2,Europe
03/02/2018 16:49:24,facebook,,6.69E+14,,1,Lat.Am.
03/02/2018 17:08:52,search_brand,,6.71E+14,,1,Europe
03/02/2018 17:44:07,facebook,,6.55E+14,,1,Europe
03/02/2018 18:01:20,adwords,,6.55E+14,,1,Lat.Am.
03/02/2018 18:54:18,search_brand,,6.57E+14,,1,Lat.Am.
03/02/2018 20:05:41,facebook,,6.57E+14,,1,Lat.Am.
03/02/2018 21:31:30,facebook,,6.74E+14,,1,Lat.Am.
03/02/2018 23:54:52,adwords,,6.57E+14,,1,Lat.Am.
04/02/2018 00:05:24,search_brand,,6.85E+14,,1,Europe
04/02/2018 00:41:40,facebook,,6.55E+14,,1,Lat.Am.
04/02/2018 00:42:28,search_organic,548853,6.54E+14,92707,2,Europe
04/02/2018 00:59:07,facebook,416370,6.71E+14,103551,3,Lat.Am.
04/02/2018 02:37:03,direct,383024,6.56E+14,103508,2,Europe
04/02/2018 03:02:44,direct,612499,6.58E+14,78622,2,Europe
04/02/2018 03:16:47,facebook,279665,6.71E+14,77785,3,Lat.Am.
04/02/2018 03:25:13,search_brand,658590,6.76E+14,97887,3,Europe
04/02/2018 03:27:08,search_organic,,6.55E+14,,1,Europe
04/02/2018 04:27:30,adwords,519664,6.81E+14,97009,3,Europe
04/02/2018 05:45:16,search_brand,,6.55E+14,,1,Europe
04/02/2018 05:48:17,facebook,,6.56E+14,,1,Europe
04/02/2018 08:44:21,facebook,426058,6.83E+14,103364,3,Europe
04/02/2018 08:47:43,search_organic,,6.56E+14,,1,Europe
04/02/2018 09:01:16,facebook,164819,6.50E+14,77826,3,Europe
04/02/2018 09:35:37,facebook,383024,6.56E+14,103508,3,Europe
04/02/2018 10:30:31,adwords,156816,6.58E+14,79947,3,Europe
04/02/2018 12:59:57,search_organic,,6.84E+14,,1,Europe
04/02/2018 17:09:39,blog,,6.60E+14,,1,Lat.Am.
04/02/2018 18:59:27,facebook,362155,6.50E+14,86293,2,Lat.Am.
04/02/2018 20:28:40,search_brand,567376,6.69E+14,97034,3,Europe
04/02/2018 23:44:33,facebook,609213,6.84E+14,105146,3,Europe
05/02/2018 00:59:08,facebook,745435,6.50E+14,102931,2,Europe
05/02/2018 01:48:45,blog,,6.61E+14,,1,Lat.Am.
05/02/2018 02:23:34,search_organic,741852,6.78E+14,85929,3,Europe
05/02/2018 03:10:50,search_brand,,6.58E+14,,1,Europe
05/02/2018 04:31:52,facebook,544908,6.64E+14,99044,2,Europe
05/02/2018 05:41:19,facebook,,6.77E+14,,1,Europe
05/02/2018 06:41:00,facebook,,6.60E+14,,1,Lat.Am.
05/02/2018 08:06:39,direct,,6.61E+14,,1,Lat.Am.
05/02/2018 10:40:27,search_brand,,6.80E+14,,1,Europe
05/02/2018 11:15:37,adwords,745435,6.50E+14,102931,3,Europe
05/02/2018 14:08:02,adwords,,6.56E+14,,1,Europe
05/02/2018 15:05:29,facebook,332166,6.80E+14,102591,3,Europe
05/02/2018 15:45:18,facebook,,6.50E+14,,1,Europe
05/02/2018 20:08:14,facebook,,6.52E+14,,1,Europe
05/02/2018 23:33:59,facebook,,6.75E+14,,1,Lat.Am.
06/02/2018 00:38:49,search_organic,212840,6.67E+14,82699,3,Europe
06/02/2018 01:08:48,facebook,496693,6.74E+14,88757,3,Europe
06/02/2018 01:41:57,adwords,,6.55E+14,,1,Europe
06/02/2018 03:08:59,adwords,,6.72E+14,,1,Europe
06/02/2018 03:09:41,search_brand,,6.53E+14,,1,Europe
06/02/2018 03:45:03,direct,421595,6.57E+14,78274,3,Lat.Am.
06/02/2018 07:24:56,facebook,,6.68E+14,,1,Lat.Am.
06/02/2018 07:34:55,blog,,6.60E+14,,1,Lat.Am.
06/02/2018 07:44:10,adwords,517900,6.52E+14,99677,2,Lat.Am.
06/02/2018 09:46:39,search_brand,406061,6.54E+14,90211,2,Europe
06/02/2018 10:11:49,search_brand,,6.71E+14,,1,Europe
06/02/2018 15:32:12,adwords,,6.68E+14,,1,Lat.Am.
06/02/2018 15:50:07,facebook,406061,6.54E+14,90211,3,Europe
06/02/2018 17:54:25,facebook,,6.61E+14,,1,Europe
06/02/2018 19:40:43,search_brand,,6.53E+14,,1,Europe
06/02/2018 20:04:30,facebook,480254,6.61E+14,92205,2,Europe
06/02/2018 22:44:20,facebook,,6.81E+14,,1,Europe
07/02/2018 01:45:09,blog,,6.61E+14,,1,Europe
07/02/2018 07:01:34,facebook,526489,6.72E+14,88538,3,Europe
07/02/2018 08:50:41,search_brand,252448,6.80E+14,102028,3,Lat.Am.
07/02/2018 09:21:08,search_brand,96554,6.71E+14,80318,3,Lat.Am.
07/02/2018 11:27:16,adwords,227561,6.80E+14,81282,3,Lat.Am.
07/02/2018 15:31:31,facebook,254030,6.52E+14,80363,2,Europe
07/02/2018 15:35:20,blog,391644,6.61E+14,105002,2,Lat.Am.
07/02/2018 16:12:22,search_brand,482625,6.80E+14,97042,3,Lat.Am.
07/02/2018 17:00:58,search_brand,254030,6.52E+14,80363,3,Europe
07/02/2018 17:48:18,facebook,391644,6.61E+14,105002,3,Lat.Am.
07/02/2018 18:43:33,search_brand,,6.51E+14,,1,Europe
07/02/2018 20:17:23,facebook,405820,6.82E+14,93920,3,Europe
07/02/2018 22:44:12,search_organic,,6.67E+14,,1,Europe
07/02/2018 23:14:54,adwords,412570,6.54E+14,84021,2,Europe
08/02/2018 00:20:59,adwords,362756,6.50E+14,79212,2,Europe
08/02/2018 01:08:23,facebook,145615,6.60E+14,83109,2,Lat.Am.
08/02/2018 02:44:38,search_organic,,6.49E+14,,1,Lat.Am.
08/02/2018 02:48:19,facebook,,6.51E+14,,1,Europe
08/02/2018 03:07:11,search_brand,256503,6.49E+14,80517,2,Lat.Am.
08/02/2018 07:15:38,facebook,200475,6.55E+14,91302,2,Europe
08/02/2018 07:39:55,facebook,,6.68E+14,,1,Lat.Am.
08/02/2018 09:58:40,search_brand,412570,6.54E+14,84021,3,Europe
08/02/2018 10:08:33,search_organic,256503,6.49E+14,80517,3,Lat.Am.
08/02/2018 10:27:20,direct,,6.81E+14,,1,Europe
08/02/2018 10:41:56,facebook,,6.71E+14,,1,Europe
08/02/2018 10:45:40,search_brand,,6.78E+14,,1,Lat.Am.
08/02/2018 11:56:11,facebook,,6.58E+14,,1,Lat.Am.
08/02/2018 20:28:00,search_organic,,6.49E+14,,1,Europe
08/02/2018 23:47:52,adwords,,6.62E+14,,1,Lat.Am.
09/02/2018 00:01:24,adwords,,6.59E+14,,1,Europe
09/02/2018 01:37:20,adwords,200475,6.55E+14,91302,3,Europe
09/02/2018 01:37:38,facebook,,6.60E+14,,1,Lat.Am.
09/02/2018 03:19:47,blog,,6.64E+14,,1,Europe
09/02/2018 03:38:31,adwords,,6.49E+14,,1,Europe
09/02/2018 04:07:12,blog,145615,6.60E+14,83109,3,Lat.Am.
09/02/2018 04:10:34,direct,,6.77E+14,,1,Europe
09/02/2018 05:03:25,search_brand,753678,6.65E+14,102266,3,Europe
09/02/2018 06:24:41,adwords,,6.58E+14,,1,Lat.Am.
09/02/2018 06:26:13,adwords,91614,6.75E+14,104387,3,Lat.Am.
09/02/2018 07:38:31,direct,,6.68E+14,,1,Europe
09/02/2018 09:08:47,search_brand,500323,6.52E+14,99875,2,Lat.Am.
09/02/2018 09:40:36,adwords,,6.49E+14,,1,Lat.Am.
